zinc_id,name,smiles,catalog
71788832,,CCNC1(C(N)=O)CNC1,ZINC20
87722792,,COC(=O)[C@H](N)CCS(N)(=O)=O,ZINC20
4538311,,O=C1OC[C@H](O)[C@@H]1O,ZINC20
4866021,,O=S(=O)(O)N(CCO)CCO,ZINC20
19421992,,NC(=O)CN1CCC[C@@H](N)C1,ZINC20
2047700,,NC(=O)C[C@H](N)C(N)=O,ZINC20
19167751,,NN[C@@H]1CCS(=O)(=O)C1,ZINC20
19794280,,NCCN1CCN(CCO)CC1,ZINC20
96028244,,O=C(O)C1(O)COC1,ZINC20
238624778,,NC[C@@H](O)CNC(N)=O,ZINC20
1848213,,O=C(O)Cn1[nH]c(=O)ccc1=O,ZINC20
17487721,,C[C@](O)(C(=O)O)[C@@H](O)C(=O)O,ZINC20
403536,,COC(=O)c1cc(=O)[nH]c(=O)[nH]1,ZINC20
2567642,,C[C@H](O)[C@H](N)CO,ZINC20
2568199,,C[C@](N)(COP(=O)(O)O)C(=O)O,ZINC20
3336081,,NC(=O)[C@H]1C[C@H](O)CN1,ZINC20
8951610,,Cc1n[nH]c(NN)nc1=O,ZINC20
16887562,,Nn1cn[nH]c1=O,ZINC20
259177282,,OC[C@H](O)C1CNC1,ZINC20
1857782214,,CSC[C@@H](N)C(=O)NCCO,ZINC20
4384308,,Nc1[nH]c(=O)[nH]c(=O)c1C=O,ZINC20
13508746,,CO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,ZINC20
82238086,,NC(=O)CC1(N)COC1,ZINC20
169278122,,C1CN[C@H]2COC[C@H]2N1,ZINC20
585122783,,COC(=O)Cn1[nH]cnc1=N,ZINC20
2325712085,,O=C1CCN[C@]2(CCNC2)CN1,ZINC20
37730072,,CNC(=O)Cn1cnc(N)n1,ZINC20
70569444,,Cn1nnnc1N1CC(C(=O)O)C1,ZINC20
4262343,,OC[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
82401123,,Cn1ncnc1C[C@@H](N)C(=O)O,ZINC20
19685367,,CN(C)CC(=O)N1CCNCC1,ZINC20
51658824,,Nc1nnc(CN2CCNCC2)[nH]1,ZINC20
82524692,,CO[C@@H]1CNC[C@@H]1O,ZINC20
1857778164,,O[C@H]1C[C@@]2(CCNC2)OC[C@H]1O,ZINC20
5116994,,NC(=O)c1c[nH]c(=O)cn1,ZINC20
36162019,,NC(=S)N1CCS(=O)(=O)CC1,ZINC20
72190639,,NC(=O)c1cc(=O)[nH]cn1,ZINC20
116025345,,O=C1CO[C@]2(CCNC2)CN1,ZINC20
142681602,,Cn1c(CO)n[nH]c1=O,ZINC20
5997205,,COC(=O)[C@H](O)CO,ZINC20
43639298,,NC(=O)CCn1ccc(=O)[nH]c1=O,ZINC20
3869280,,N[C@@H](COP(=O)(O)O)C(=O)O,ZINC20
39115195,,CCOC(=O)CN1CCNCC1=O,ZINC20
204795899,,N[C@@H]1CNCCOC1,ZINC20
19090523,,O=C1NCCN[C@H]1CCO,ZINC20
19203469,,NCCN[C@@H]1CS(=O)(=O)C[C@@H]1O,ZINC20
19419121,,OC[C@@H](O)CN1CCOCC1,ZINC20
84175744,,CNCCCS(N)(=O)=O,ZINC20
165958643,,N[C@H]1COCCNC1=O,ZINC20
1457070,,C[C@@H](O)C(N)=O,ZINC20
1575494,,C[C@H](NC(=O)[C@@H](C)N)C(=O)O,ZINC20
14607243,,N=C(N)N1CCN(C=O)CC1,ZINC20
82217763,,CNC[C@H](O)CCO,ZINC20
85630011,,C[C@@H]1O[C@@H](N)[C@@H](O)[C@H](O)[C@@H]1O,ZINC20
100036172,,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,ZINC20
108334029,,CN1C(=O)CN(CC(=O)O)C1=O,ZINC20
2457172,,CN1CCN(C(=O)C(=O)O)CC1,ZINC20
45507030,,COC[C@@H](N)C(N)=O,ZINC20
53993789,,COC(=O)[C@@H]1C[C@H](O)CN1,ZINC20
2585910,,N=C(N)N1CCNCC1,ZINC20
5380679,,NCCON,ZINC20
5494783,,O=C1CS(=O)(=O)CC(=O)N1,ZINC20
4096024,,O=C1O[C@H]([C@H](O)CO)[C@H](O)[C@H]1O,ZINC20
34676270,,CN(C)S(=O)(=O)N1CCNCC1,ZINC20
50976950,,NC(=O)[C@@H](O)[C@@H]1CCOC1,ZINC20
575468483,,O=C(O)[C@H]1Cn2cnnc2CN1,ZINC20
13530557,,O[C@@H]1CNC[C@H]1O,ZINC20
16123769,,N[C@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,ZINC20
17971067,,OC[C@H](O)[C@H](O)CO,ZINC20
35572483,,N[C@H]1CO[C@@H]2[C@@H](N)CO[C@H]12,ZINC20
38202311,,C[C@@H](OC(=O)CN)[C@H](N)C(=O)O,ZINC20
117667530,,O=C(O)[C@@H]1NC[C@H]2CNC[C@H]21,ZINC20
1384882270,,COCCN1C(=O)NC2(CNC2)C1=O,ZINC20
1857779970,,NC1([C@H](O)CO)CC1,ZINC20
5260521,,O=NN(CCO)CCO,ZINC20
82006668,,Cn1c(=O)[nH]c(=O)c2[nH]c(N)nc21,ZINC20
897456,,N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O,ZINC20
1656255,,O=CNCCO,ZINC20
19203476,,NCCN[C@@H]1CS(=O)(=O)C[C@H]1O,ZINC20
34061213,,N[C@H]1C[C@@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,ZINC20
224622274,,O=C1COCC2(CNC2)N1,ZINC20
3869281,,N[C@H](COP(=O)(O)O)C(=O)O,ZINC20
5178840,,OCCOC[C@@H](O)CO,ZINC20
211497543,,O=S1(=O)CCNC[C@H]1CO,ZINC20
895175,,O=C(O)C[C@H](C(=O)O)[C@H](O)C(=O)O,ZINC20
1530434,,OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
19364627,,COC[C@H](O)CN1CCNCC1,ZINC20
211384306,,COCCN1C(=O)[C@@H]2CNC[C@@H]2C1=O,ZINC20
1875391488,,O=C1N[C@@H]2COC[C@@H]2NC1=O,ZINC20
5669969,,CO[C@@H]1O[C@H]2[C@H](O)C(=O)O[C@H]2[C@@H]1O,ZINC20
13543038,,O=c1[nH]c2nc[nH]c(=O)c2[nH]1,ZINC20
37871894,,CN[C@@H]1COC[C@H]1O,ZINC20
100019018,,O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,ZINC20
306963371,,NC(=O)c1cnn(CCO)c1,ZINC20
3865780,,O=S1(=O)CC[C@@H](NCCO)C1,ZINC20
35529668,,COC(=O)[C@H](N)CCC(N)=O,ZINC20
82131289,,N[C@H]1CNC[C@@H](O)C1,ZINC20
82591601,,CN(C)S(=O)(=O)N1CC(N)C1,ZINC20
1857782215,,CSC[C@H](N)C(=O)NCCO,ZINC20
31829397,,CC(=O)NCSC[C@H](N)C(N)=O,ZINC20
39135207,,O=C1NCCN2CCNC[C@H]12,ZINC20
61893031,,Cn1cc(C[C@@H](N)C(=O)O)nn1,ZINC20
104638057,,N[C@H]1C(=O)NC[C@@H]1C(=O)O,ZINC20
399493,,CC(=O)N[C@H](C)C(N)=O,ZINC20
19366540,,O=C(O)[C@H]1NCCN[C@@H]1C(=O)O,ZINC20
82631873,,CNS(=O)(=O)[C@H](C)CN,ZINC20
207007822,,CSC1=NC(=O)[C@H](N)C(=O)N1,ZINC20
8602956,,Nc1cc(=O)[nH]c(N)n1,ZINC20
13387632,,O=C(O)[C@H]1C[S@](=O)CCN1,ZINC20
585138779,,CN(C)C[C@]1(CO)COCCN1,ZINC20
1532755,,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO,ZINC20
1694015,,NC(=O)c1cc(=O)[nH]c(O)n1,ZINC20
17217078,,O=C1N[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O1,ZINC20
22059796,,N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O,ZINC20
38531494,,NC1(C(=O)O)CCS(=O)(=O)CC1,ZINC20
2169804,,CNCC(=O)N[C@H](C)C(=O)O,ZINC20
2556604,,NCC(=O)NCCC(N)=O,ZINC20
14766376,,O=C(O)[C@@H]1CS(=O)(=O)CCN1,ZINC20
34283508,,NC[C@H](N)CCO,ZINC20
54956954,,O=C1NCC(=O)N2CCNC[C@@H]12,ZINC20
257888547,,N[C@H]1CCS(=O)(=O)[C@H](C(=O)O)C1,ZINC20
2011484,,O=C(O)[C@@H](O)C[C@@H](O)CO,ZINC20
12378096,,NS(=O)(=O)[C@@H]1CCS(=O)(=O)C1,ZINC20
96321491,,Nc1nc2n[nH]nc2c(=O)[nH]1,ZINC20
8203399,,CN(C)C(=O)C[C@H](N)C(=O)O,ZINC20
20790783,,NC(=O)NCCN1CCOCC1,ZINC20
72417724,,N[C@@H](CO)CN1CCOCC1,ZINC20
4521480,,O=C1OC[C@@H](O)[C@H]1O,ZINC20
5858487,,CCNC(CO)(CO)CO,ZINC20
95117659,,CNC(=O)C[C@H]1C(=O)Nc2ncnn21,ZINC20
96904988,,OC[C@@H]1CNC[C@H]1O,ZINC20
112952325,,CS(=O)(=O)NC[C@H]1COCCN1,ZINC20
113288948,,N=C(N)NC(=N)NCCCN,ZINC20
687730214,,NC1CC2(C1)NC(=O)NC2=O,ZINC20
22126968,,COC(=O)C[C@@H]1CNC(N)=NC1=O,ZINC20
38201999,,COC(=O)[C@@H]1CNCCN1,ZINC20
71774120,,C[C@H](O)C(CO)(CO)CO,ZINC20
95347496,,O=C(O)Cn1cn[nH]c1=O,ZINC20
145109169,,COC[C@H](O)CON,ZINC20
2528759,,NCC(=O)N1CCNCC1,ZINC20
35146883,,NC(=O)Cc1ncn[nH]1,ZINC20
36475235,,O[C@H]1O[C@H]2CO[C@@H]([C@H]1O)[C@@H]2O,ZINC20
6613557,,O[C@H]1CCNC[C@H]1O,ZINC20
34287783,,COC(=O)[C@@H]1CNCC(=O)N1,ZINC20
5178803,,OCCOCCN(CCO)CCO,ZINC20
169562779,,NC[C@H](O)[C@H]1OC(=O)C(O)=C1O,ZINC20
39064134,,NC(=O)[C@H]1CCC(=O)NC1,ZINC20
86521065,,COCC1(O)CNC1,ZINC20
238558082,,NC[C@H]1CCS(=O)(=O)N1,ZINC20
2556825,,CCNC(=S)NNC(=N)N,ZINC20
3860328,,OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O,ZINC20
3454554,,CNCC(=O)N1CCN(C)CC1,ZINC20
14451348,,C[C@@H](O)[C@@H]1NC(=O)CNC1=O,ZINC20
14590537,,C[C@](O)(CO)[C@H](O)CO,ZINC20
95946096,,Cn1nncc1S(N)(=O)=O,ZINC20
685950244,,CS(=O)(=O)N1CC[C@@](O)(CN)C1,ZINC20
20295731,,CN1C(=O)C(=O)N(CCCN)C1=O,ZINC20
22014930,,O=C1NC(=O)[C@@]2(CCCNC2)N1,ZINC20
39115200,,COC(=O)C[C@@H]1NC(=O)CNC1=O,ZINC20
54419294,,CN(CCN)CC(=O)O,ZINC20
58848837,,NCCNC(CO)(CO)CO,ZINC20
895289,,O=C(O)[C@@H](O)[C@@H](O)[C@@H](O)CO,ZINC20
1575552,,C[C@@H](N)C(=O)N[C@H](CO)C(=O)O,ZINC20
4685854,,Cn1c(=O)[nH]c(=O)c2[nH]cnc21,ZINC20
20244742,,CNS(=O)(=O)CC(=O)O,ZINC20
585681205,,Cn1c[n+](N[N+](=O)[O-])cn1,ZINC20
1771808,,O=S1(=O)C[C@H](O)[C@@H](NCCO)C1,ZINC20
1857786899,,OCC(F)(F)C1(O)CNC1,ZINC20
1391262,,O=C1CNC(=O)NC(=O)C1,ZINC20
5600689,,OC1CNC(=S)NC1,ZINC20
36746658,,CC(=O)NCCNC(=O)C(=O)O,ZINC20
238599965,,NS(=O)(=O)C[C@@H]1CNCCO1,ZINC20
409432965,,CN1CC2(CNC2)OCC1=O,ZINC20
642882243,,O=C1NC[C@@H](O)CC12CNC2,ZINC20
13387634,,O=C(O)[C@@H]1C[S@](=O)CCN1,ZINC20
23094286,,CN1CCN[C@H](C(=O)O)C1,ZINC20
84400884,,C[C@@H](O)CNCCN,ZINC20
100510458,,O=C1O[C@H]([C@@H](O)CO)[C@@H](O)[C@H]1O,ZINC20
217958404,,CS(=O)(=O)[C@@H]1C[C@@]1(CN)C(=O)O,ZINC20
1775955172,,COC(=O)CN=[S@](N)(=O)N(C)C,ZINC20
95093504,,N[C@@H]1CN[C@H](C(=O)O)C1,ZINC20
1887611370,,O=S1(=O)CCOC[C@H]1CO,ZINC20
19506756,,CC(C)[C@@H](NS(N)(=O)=O)C(=O)O,ZINC20
1845663,,CS(=O)(=O)CC[C@@H](N)C(=O)O,ZINC20
4761890,,C[C@H](O)[C@H](N)C(N)=O,ZINC20
78730892,,CCN1CC(=O)NCC1=O,ZINC20
1235037,,O=c1[nH]c2nonc2[nH]c1=O,ZINC20
1561259,,O=C1CNC(=O)N1CCO,ZINC20
4582770,,NC(=O)NC(=O)NC(N)=O,ZINC20
83693400,,CS(=O)(=O)NC(CO)CO,ZINC20
98210148,,NC(=O)[C@H](N)[C@@H]1CCCO1,ZINC20
1857779008,,O[C@@H]1COC2(CNC2)[C@@H]1O,ZINC20
15115257,,O=C1C[C@@](O)(C(=O)O)[C@@H](C(=O)O)O1,ZINC20
83598450,,CC(CN)(CO)CO,ZINC20
101185455,,N[C@@H]1[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]1O,ZINC20
113177249,,O=S(=O)(O)OCCO,ZINC20
238611772,,Nc1ccc(S(N)(=O)=O)nn1,ZINC20
1857783415,,OC[C@@]12CNC[C@@H](COC1)[C@H]2O,ZINC20
4204976,,O=C1NCCN[C@@]1(O)C(F)(F)F,ZINC20
5178980,,O=C(O)Cc1nnn[nH]1,ZINC20
34155589,,Cn1nnnc1CN,ZINC20
82655459,,NCCN1CCOCC1=O,ZINC20
585139241,,CN1CCn2c(CN)nnc2C1=O,ZINC20
211747712,,CN1CCN[C@@H](CO)C1=O,ZINC20
1712878,,CNC(=O)CO,ZINC20
4097150,,OC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,ZINC20
34437012,,NC(=O)C1(N)CNC1,ZINC20
43830503,,CS(=O)(=O)N1CC(C(=O)O)C1,ZINC20
215539748,,COC(=O)[C@H]1CC(=O)N(C2CNC2)C1,ZINC20
257871438,,COC(=O)[C@@H]1C[C@H](N)CS1(=O)=O,ZINC20
896179,,OC[C@]1(O)OC[C@H](O)[C@H](O)[C@@H]1O,ZINC20
34426551,,COC[C@@H](N)CN,ZINC20
259046072,,Cn1cc(CN)c(O)nc1=O,ZINC20
2241178,,Nc1nc(N)nc(-c2nonc2N)n1,ZINC20
5131991,,O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO,ZINC20
32005722,,C[C@@H](O)CNS(C)(=O)=O,ZINC20
36867660,,Cn1nc(N)c(=O)n(C)c1=O,ZINC20
95347587,,O=C1NCC(=O)N2CCOC[C@@H]12,ZINC20
125319057,,CNC(=O)N1CC(N)C1,ZINC20
226628701,,O=C1NC(=O)[C@@H]2[C@@H]1[C@H]1C=C[C@@]2(CO)O1,ZINC20
83677619,,C[C@@H](O)Cn1ccc(=O)[nH]c1=O,ZINC20
87548165,,COC(=O)C1(N)COC1,ZINC20
1084,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,ZINC20
39115227,,CN(C)C[C@@H](O)CN1CCNCC1,ZINC20
13536079,,NC1=NC(=O)CN1,ZINC20
13545827,,O=C(O)[C@@H](F)[C@H](O)C(=O)O,ZINC20
19368906,,NCCCNCCN,ZINC20
25624921,,O=C1O[C@@H]([C@H](O)[C@@H](O)CO)C[C@H]1O,ZINC20
100004993,,Cn1[nH]cc2c(=O)[nH]c(=O)nc1-2,ZINC20
901877,,N[C@H](C(=O)O)[C@@H](O)C(=O)O,ZINC20
1690281,,Nc1cc(N)[nH]c(=O)n1,ZINC20
2505902,,O=C(O)CS(=O)CC(=O)O,ZINC20
2516163,,NC(=O)[C@@H](N)CC(=O)O,ZINC20
4181821,,N[C@@H](CO)CC(=O)O,ZINC20
52791060,,COCC[C@H](N)C(N)=O,ZINC20
82595569,,NC1CN(CC(=O)NC2CC2)C1,ZINC20
150027820,,C[S@@](=O)C[C@H](O)CN,ZINC20
2568069,,O=C(O)[C@H](O)[C@H](O)[C@H](O)CO,ZINC20
70187404,,CNC(=O)CS(C)(=O)=O,ZINC20
94512656,,O=S1(=O)CCN[C@@H](CCO)C1,ZINC20
1564369,,Cn1nnc(C(=O)O)n1,ZINC20
2271242,,OCC(CO)(CO)n1cnnn1,ZINC20
13551914,,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
97100467,,C[C@H](O)[C@H](N)CN,ZINC20
1532749,,N=C(N)NCCC[C@@H](N)C(=O)O,ZINC20
38613907,,OC[C@H](O)CNC[C@@H](O)CO,ZINC20
78224415,,NS(=O)(=O)c1cn[nH]n1,ZINC20
95973615,,O=S1(=O)CCN[C@@H](CO)C1,ZINC20
150028444,,C[S@](=O)C[C@@H](O)CN,ZINC20
95635317,,O=C1NCNC12CCNCC2,ZINC20
1733657,,O=CNCC(=O)O,ZINC20
2562465,,C[C@H](O)[C@@H](N)CO,ZINC20
70584099,,CS(=O)(=O)Cc1n[nH]c(=O)[nH]1,ZINC20
96904989,,OC[C@@H]1CNC[C@@H]1O,ZINC20
215039029,,N[C@H]1C[C@H](CO)NC1=O,ZINC20
1235121,,NC(=O)C1=NCCN1,ZINC20
2555255,,NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,ZINC20
19363537,,NCCNCCNCCNCCN,ZINC20
306772759,,Cn1nnc(S(N)(=O)=O)n1,ZINC20
67425134,,CN1CCC[C@](O)(CN)C1=O,ZINC20
1482184,,Cn1nnc2c(C(N)=O)ncn2c1=O,ZINC20
12343389,,O=C1N[C@H]2NC(=O)N([N+](=O)[O-])[C@H]2N1,ZINC20
19769992,,Nc1cn[nH]c(=O)c1N,ZINC20
35309299,,O=C1COC[C@H]2CNCCN12,ZINC20
82845056,,Cn1cc([C@@H](N)C(=O)O)nn1,ZINC20
82774888,,CN1CCN(C2CNC2)CC1=O,ZINC20
96904987,,CN1C(=O)NCC12CNC2,ZINC20
1843029,,NC(=O)N[C@H]1NC(=O)NC1=O,ZINC20
1843127,,CC(C(N)=O)C(N)=O,ZINC20
238656411,,N[C@@H]1C[C@@H](O)[C@@H](O)C[C@@H]1C(=O)O,ZINC20
1772717444,,COC1(C(N)=O)CNC1,ZINC20
4899709,,O=C(O)C[C@@H]1NC(=O)CNC1=O,ZINC20
66033380,,COC(CN)CN,ZINC20
82401121,,Cn1cnnc1C[C@@H](N)C(=O)O,ZINC20
96334560,,O=C1O[C@H](CO)[C@H](O)[C@H]1O,ZINC20
5157086,,O[C@H]1CNC[C@@H]1O,ZINC20
1319638,,CO[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,ZINC20
1564367,,Cn1nnnc1CC(=O)O,ZINC20
4206636,,CN1CC(=O)N(CC(=O)O)C1=O,ZINC20
19943998,,CNc1c(C=O)c(=O)n(C)c(=O)n1C,ZINC20
1857781600,,NS(=O)(=O)CCOCCO,ZINC20
1238428,,NC(=O)CC(N)=O,ZINC20
1674132,,NC(=O)C(N)C(N)=O,ZINC20
32786028,,O=C(O)C[C@H](O)[C@H](O)CO,ZINC20
104585788,,N[C@H]1COC[C@H]1CO,ZINC20
107114185,,NN1CC(O)C1,ZINC20
144381452,,NC1[C@H](O)C[C@H]1O,ZINC20
4213449,,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
66152724,,CCCNC(=O)C[C@@H]1NCCNC1=O,ZINC20
72188001,,NC1(C(=O)O)CC(O)C1,ZINC20
158173,,CC(=O)N[C@@H](CO)C(=O)O,ZINC20
4095756,,N=C(N)NCCS(=O)(=O)O,ZINC20
18085279,,CC(=O)[C@@H]1C(=O)CNC1=O,ZINC20
29866061,,CN1CCN([C@H]2COC[C@@H]2N)CC1,ZINC20
40419388,,COC(=O)CCNC(=O)CN,ZINC20
40449861,,CNS(=O)(=O)[C@@H]1CCNC1,ZINC20
100222393,,Cn1[nH]cc(C(N)=O)c1=N,ZINC20
11887437,,CS(=O)(=O)N1CCO[C@H](CN)C1,ZINC20
13511682,,O=C1NC[C@@H](CO)C(=O)N1,ZINC20
669371564,,C[C@@H]1[C@H](C(=O)O)[C@@H](O)C(=O)N1C,ZINC20
16138192,,O=c1nc(N2CCOCC2)[nH]c(=O)[nH]1,ZINC20
39090496,,CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](N)[C@H]1O,ZINC20
78676647,,CN(C)C(=O)CON,ZINC20
85271859,,NC(=O)Cn1cc(C=O)nn1,ZINC20
96032172,,OCc1cn(C2CNC2)nn1,ZINC20
259805746,,COC(=O)[C@@H](N)c1cn(C)nn1,ZINC20
33369666,,N[C@H]1COC1=O,ZINC20
1857780549,,COC(=O)[C@@H]1C[C@@H](O)[C@@H](O)C[C@@H]1N,ZINC20
306575900,,O=C1NS(=O)(=O)[C@@H]2CCCN[C@H]12,ZINC20
391789,,Cn1cnc2[nH]c(=O)[nH]c(=O)c21,ZINC20
3830569,,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,ZINC20
26896718,,OC1CNCCNC1,ZINC20
39074107,,COC(=O)[C@@H]1CNC(=O)N1,ZINC20
49752967,,CNCC(=O)NCC(=O)OC,ZINC20
95831406,,N[C@H]1CN[C@@H](C(=O)O)C1,ZINC20
169121038,,NS(=O)(=O)CCCn1cnnn1,ZINC20
1857782080,,NC[C@@H]1C[C@@H](O)[C@@H](O)C[C@@H]1C(=O)O,ZINC20
20267999,,CCNS(=O)(=O)CCN,ZINC20
38532509,,OC[C@@H]1CCNC[C@@H]1O,ZINC20
45506486,,COC[C@@](C)(N)C(N)=O,ZINC20
33605742,,NCC(CN)(CN)CN,ZINC20
20283816,,Cn1c(=O)ccn(CC(=O)O)c1=O,ZINC20
42783693,,NCCC(=O)N1CC[C@H](O)C1,ZINC20
13284834,,Cn1c(=O)[nH]c(=O)c2[nH]c(CO)nc21,ZINC20
36379754,,Cn1cc(C(N)=S)c(=O)[nH]c1=O,ZINC20
101107523,,N[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
105417331,,O=C1N[C@H]2C[C@H]1[C@H](O)[C@H]2O,ZINC20
88613647,,CN1C(=O)C(=O)N=C1N,ZINC20
1529206,,OC[C@@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,ZINC20
16951303,,Nc1cn[nH]c(=O)n1,ZINC20
17174414,,Nc1ncc(CCO)c(=O)[nH]1,ZINC20
307649807,,CO[C@@H]1COC[C@@H]1S(N)(=O)=O,ZINC20
1857786678,,O=C(O)[C@@H]1CO[C@H]2CNC[C@@H]2O1,ZINC20
4575351,,n1nc(Nc2nn[nH]n2)n[nH]1,ZINC20
82524041,,O[C@@H]1CNC[C@H]1N1CCOCC1,ZINC20
100654371,,COC(=O)[C@H]1C(=O)CNC1=O,ZINC20
757092520,,O=C(O)[C@H](O)C1(O)CCOCC1,ZINC20
901058,,O=C(O)[C@@H](O)[C@@H](O)CO,ZINC20
5112649,,NC(=O)N(O)C(N)=O,ZINC20
5425396,,Nc1n[nH]c(=O)[nH]1,ZINC20
100014205,,OC[C@H](O)[C@H](O)[C@H](O)CO,ZINC20
22219288,,NCCN1CCNC(=O)C1,ZINC20
36336581,,COC(=O)CS(=O)(=O)CC(=O)O,ZINC20
83255621,,CNCc1nnn(C)n1,ZINC20
901647,,O=C1O[C@@H]([C@H](O)CO)[C@@H](O)[C@@H]1O,ZINC20
3581194,,NCCOCC[C@H](N)C(=O)O,ZINC20
32627960,,C[C@@H](O)[C@@H]1NC(=O)NC1=O,ZINC20
82131287,,N[C@@H]1CNC[C@@H](O)C1,ZINC20
98210145,,NC(=O)[C@@H](N)[C@H]1CCCO1,ZINC20
1726648,,CC(=O)NC(CO)(CO)CO,ZINC20
19202477,,OCCOCCN1CCNCC1,ZINC20
36644131,,NNc1nc(N)cc(=O)[nH]1,ZINC20
71773893,,O=C(O)[C@]1(O)OC[C@@H](O)[C@H](O)[C@H]1O,ZINC20
584883855,,Cn1ccn2c(CCN)nnc2c1=O,ZINC20
2510346,,CC(O)(C(=O)O)C(=O)O,ZINC20
14825799,,Nn1ccc(=O)[nH]c1=O,ZINC20
83267833,,Cn1c(CCN)noc1=O,ZINC20
3995766,,O=C(O)[C@H]1NC[C@@H]2[C@H](C(=O)O)[C@H]12,ZINC20
5426374,,O=C1C[C@@H](C(=O)O)NC(=S)N1,ZINC20
16890072,,Cn1nnnc1N,ZINC20
232391585,,COC[C@@H](ON)C(=O)O,ZINC20
238301137,,CN1C(=O)CO[C@H]2CNC[C@H]21,ZINC20
705534156,,O=C1NC[C@@]2(CO)COCCN12,ZINC20
22451092,,NCCNC[C@H](O)CO,ZINC20
26898040,,O=C1CO[C@@H](CO)CN1,ZINC20
50242184,,CN(C)S(=O)(=O)N1CC[C@H](N)C1,ZINC20
1233468,,NC[C@@H](O)CN1CCOCC1,ZINC20
4245654,,O=C1O[C@H]([C@@H](O)CO)[C@H](O)[C@@H]1O,ZINC20
20230890,,NOC[C@@H](O)CO,ZINC20
37935193,,CCS(=O)(=O)CCNN,ZINC20
95726765,,NS(=O)(=O)N1CC(F)C1,ZINC20
116188339,,NC1CC(O)(CO)C1,ZINC20
16837744,,N[C@H]1CNC(=O)C1,ZINC20
21297797,,C[C@@](O)(C(=O)O)[C@](C)(O)C(=O)O,ZINC20
21991932,,COC(=O)[C@@H](N)CC(N)=O,ZINC20
19686010,,CNC(=O)[C@H]1CNCCO1,ZINC20
1857779471,,O=c1[nH]nc2n(c1=O)CCOC2,ZINC20
14001667,,Nc1ncc(CC(=O)O)c(=O)[nH]1,ZINC20
16969869,,Nc1nnc(S(N)(=O)=O)s1,ZINC20
22581378,,N[C@@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1N,ZINC20
36007031,,COC(=O)C[C@@H]1NCCNC1=O,ZINC20
215369714,,NC(=O)C[C@@]1(O)CCCNC1,ZINC20
12647822,,O=C(O)CN1C[C@@H](O)CC1=O,ZINC20
44857483,,NCCn1ncnn1,ZINC20
100041400,,Nc1[nH]c(=O)[nH]c(=O)c1O,ZINC20
23094284,,CN1CCN[C@@H](C(=O)O)C1,ZINC20
34924611,,COC(=O)[C@H](N)[C@@H](C)O,ZINC20
70824964,,Nc1ncnn1CC(=O)O,ZINC20
1772716090,,COC[C@](O)(CN)CO,ZINC20
1747073,,C[C@H](O)[C@@H](N)C(=O)O,ZINC20
4097149,,O[C@H]1OC[C@@H](O)[C@@H]1O,ZINC20
19737052,,N[C@H]1CCNC1=O,ZINC20
39122093,,N[C@@H](CN1CCOCC1)C(=O)O,ZINC20
39365683,,N[C@H]1CNC[C@H]1N,ZINC20
100058107,,N[C@@]1(C(=O)O)CO[C@H]2[C@H](C(=O)O)[C@@H]21,ZINC20
238342643,,COC(=O)[C@@H]1CS(=O)(=O)N1,ZINC20
1772717014,,O=C1OC[C@]2(CO)NCC[C@H]12,ZINC20
6072289,,Cn1nc(O)n(C)c1=O,ZINC20
95973616,,O=S1(=O)CCN[C@H](CO)C1,ZINC20
1775956583,,COC(=O)[C@](C)(O)[C@](C)(O)C(=O)O,ZINC20
5669942,,CO[C@@H]1O[C@H]2[C@H](O)C(=O)O[C@H]2[C@H]1O,ZINC20
14584282,,O=C(O)[C@@H]1O[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
